Model,MDO3054
Firmware Version,1.30

Waveform Type,ANALOG,,,,,Waveform Type,ANALOG
Point Format,Y,,,,,Point Format,Y
Horizontal Units,s,,,,,Horizontal Units,s
Horizontal Scale,8e-07,,,,,Horizontal Scale,8e-07
Horizontal Delay,2.964e-06,,,,,Horizontal Delay,2.964e-06
Sample Interval,8e-10,,,,,Sample Interval,8e-10
Record Length,10000,,,,,Record Length,10000
Gating,0.0% to 100.0%,,,,,Gating,0.0% to 100.0%
Probe Attenuation,500,50,10,100,,Probe Attenuation,1
Vertical Units,V,V,A,A,,Vertical Units,Ws
Vertical Offset,0,0,0,0,,Vertical Offset,0
Vertical Scale,500,25,20,20,,Vertical Scale,0.001
Vertical Position,1.98,0.4,-2,-3.92,,Vertical Position,-1.78835
,,,,,,,
,,,,,,,
,,,,,,,
Label,Vds,Vge,Isw,Il,,Label,Esw
TIME,CH1,CH2,CH3,CH4,,TIME,"MATH<INTG(CH1*CH3)>"
1.2264e-06,30,16,13.6,12.8,,1.2264e-06,0.000155696
1.2272e-06,10,16,13.6,12.8,,1.2272e-06,0.000155696
1.2280e-06,-10,17,12.8,12,,1.2280e-06,0.000155696
1.2288e-06,-10,16,12.8,12,,1.2288e-06,0.000155539
1.2296e-06,10,15,12.8,12.8,,1.2296e-06,0.000155696
1.2304e-06,10,15,13.6,12.8,,1.2304e-06,0.000155852
1.2312e-06,30,16,12.8,12.8,,1.2312e-06,0.000156008
1.2320e-06,30,15,13.6,12.8,,1.2320e-06,0.000156477
1.2328e-06,10,16,13.6,12,,1.2328e-06,0.000156477
1.2336e-06,-10,17,12,12.8,,1.2336e-06,0.000156477
1.2344e-06,10,16,12.8,12.8,,1.2344e-06,0.000156477
1.2352e-06,-10,16,12.8,12.8,,1.2352e-06,0.000156477
1.2360e-06,-10,16,12.8,12.8,,1.2360e-06,0.000156321
1.2368e-06,10,17,12.8,13.6,,1.2368e-06,0.000156477
1.2376e-06,10,16,13.6,13.6,,1.2376e-06,0.000156477
1.2384e-06,10,15,13.6,12.8,,1.2384e-06,0.000156633
1.2392e-06,10,16,12.8,11.2,,1.2392e-06,0.000156789
1.2400e-06,10,16,13.6,12.8,,1.2400e-06,0.000156789
1.2408e-06,10,17,13.6,12.8,,1.2408e-06,0.000156946
1.2416e-06,-10,15,12.8,12.8,,1.2416e-06,0.000156789
1.2424e-06,-10,17,12.8,12.8,,1.2424e-06,0.000156789
1.2432e-06,30,16,13.6,12,,1.2432e-06,0.000157102
1.2440e-06,10,15,12.8,12.8,,1.2440e-06,0.000157258
1.2448e-06,10,15,12.8,12.8,,1.2448e-06,0.000157258
1.2456e-06,10,15,12.8,13.6,,1.2456e-06,0.000157414
1.2464e-06,10,16,13.6,12.8,,1.2464e-06,0.000157571
1.2472e-06,10,15,13.6,13.6,,1.2472e-06,0.000157571
1.2480e-06,-10,16,12.8,13.6,,1.2480e-06,0.000157571
1.2488e-06,10,16,12.8,13.6,,1.2488e-06,0.000157571
1.2496e-06,10,15,14.4,13.6,,1.2496e-06,0.000157727
1.2504e-06,10,15,12.8,12.8,,1.2504e-06,0.000157883
1.2512e-06,-10,16,12.8,12.8,,1.2512e-06,0.000157727
1.2520e-06,10,16,13.6,12.8,,1.2520e-06,0.000157883
1.2528e-06,-10,16,13.6,13.6,,1.2528e-06,0.000157727
1.2536e-06,-10,15,13.6,13.6,,1.2536e-06,0.000157571
1.2544e-06,-10,16,12,12.8,,1.2544e-06,0.000157571
1.2552e-06,10,15,13.6,13.6,,1.2552e-06,0.000157571
1.2560e-06,-10,15,12.8,12.8,,1.2560e-06,0.000157571
1.2568e-06,10,15,14.4,12.8,,1.2568e-06,0.000157571
1.2576e-06,10,17,13.6,12.8,,1.2576e-06,0.000157727
1.2584e-06,10,16,12.8,13.6,,1.2584e-06,0.000157883
1.2592e-06,30,14,13.6,12.8,,1.2592e-06,0.000158196
1.2600e-06,10,16,12.8,12,,1.2600e-06,0.000158352
1.2608e-06,10,16,12.8,12.8,,1.2608e-06,0.000158352
1.2616e-06,10,16,13.6,12,,1.2616e-06,0.000158508
1.2624e-06,30,16,12.8,13.6,,1.2624e-06,0.000158821
1.2632e-06,10,16,13.6,12.8,,1.2632e-06,0.000158977
1.2640e-06,10,16,13.6,13.6,,1.2640e-06,0.000158977
1.2648e-06,10,16,12.8,13.6,,1.2648e-06,0.000159133
1.2656e-06,10,15,13.6,13.6,,1.2656e-06,0.000159289
1.2664e-06,10,16,13.6,12.8,,1.2664e-06,0.000159289
1.2672e-06,10,16,12.8,13.6,,1.2672e-06,0.000159446
1.2680e-06,-10,17,12.8,13.6,,1.2680e-06,0.000159289
1.2688e-06,-10,16,13.6,13.6,,1.2688e-06,0.000159289
1.2696e-06,-10,16,12.8,13.6,,1.2696e-06,0.000159133
1.2704e-06,-10,15,13.6,13.6,,1.2704e-06,0.000158977
1.2712e-06,10,15,13.6,12.8,,1.2712e-06,0.000159133
1.2720e-06,-10,16,12.8,13.6,,1.2720e-06,0.000158977
1.2728e-06,10,16,13.6,12.8,,1.2728e-06,0.000159133
1.2736e-06,10,17,13.6,12,,1.2736e-06,0.000159289
1.2744e-06,10,15,13.6,13.6,,1.2744e-06,0.000159289
1.2752e-06,10,15,13.6,13.6,,1.2752e-06,0.000159446
1.2760e-06,10,16,14.4,13.6,,1.2760e-06,0.000159602
1.2768e-06,-10,15,14.4,13.6,,1.2768e-06,0.000159446
1.2776e-06,10,16,12.8,13.6,,1.2776e-06,0.000159602
1.2784e-06,10,15,13.6,13.6,,1.2784e-06,0.000159602
1.2792e-06,10,15,13.6,13.6,,1.2792e-06,0.000159758
1.2800e-06,10,15,12.8,14.4,,1.2800e-06,0.000159914
1.2808e-06,10,16,12.8,12.8,,1.2808e-06,0.000159914
1.2816e-06,10,15,14.4,12.8,,1.2816e-06,0.000160071
1.2824e-06,-10,15,13.6,13.6,,1.2824e-06,0.000159914
1.2832e-06,10,15,13.6,12.8,,1.2832e-06,0.000160071
1.2840e-06,-10,16,12.8,13.6,,1.2840e-06,0.000160071
1.2848e-06,-10,16,12.8,13.6,,1.2848e-06,0.000159914
1.2856e-06,-10,15,12.8,12.8,,1.2856e-06,0.000159758
1.2864e-06,10,16,14.4,14.4,,1.2864e-06,0.000159914
1.2872e-06,30,16,13.6,13.6,,1.2872e-06,0.000160227
1.2880e-06,-10,16,14.4,12.8,,1.2880e-06,0.000160071
1.2888e-06,10,15,13.6,14.4,,1.2888e-06,0.000160227
1.2896e-06,10,15,13.6,13.6,,1.2896e-06,0.000160383
1.2904e-06,-10,15,12.8,12.8,,1.2904e-06,0.000160227
1.2912e-06,-30,16,13.6,13.6,,1.2912e-06,0.000159914
1.2920e-06,10,16,12.8,13.6,,1.2920e-06,0.000160071
1.2928e-06,10,16,13.6,13.6,,1.2928e-06,0.000160071
1.2936e-06,10,15,13.6,13.6,,1.2936e-06,0.000160227
1.2944e-06,30,16,13.6,13.6,,1.2944e-06,0.000160539
1.2952e-06,-30,15,13.6,12.8,,1.2952e-06,0.000160227
1.2960e-06,-10,15,14.4,13.6,,1.2960e-06,0.000160071
1.2968e-06,10,16,13.6,12.8,,1.2968e-06,0.000160227
1.2976e-06,10,16,13.6,13.6,,1.2976e-06,0.000160383
1.2984e-06,10,15,13.6,14.4,,1.2984e-06,0.000160383
1.2992e-06,30,15,14.4,13.6,,1.2992e-06,0.000160852
1.3000e-06,-10,16,14.4,13.6,,1.3000e-06,0.000160696
1.3008e-06,10,15,12.8,14.4,,1.3008e-06,0.000160696
1.3016e-06,10,16,13.6,12.8,,1.3016e-06,0.000160852
1.3024e-06,10,15,14.4,13.6,,1.3024e-06,0.000161008
1.3032e-06,-10,16,13.6,12.8,,1.3032e-06,0.000160852
1.3040e-06,-10,16,13.6,13.6,,1.3040e-06,0.000160852
1.3048e-06,10,15,13.6,14.4,,1.3048e-06,0.000160852
1.3056e-06,10,16,13.6,13.6,,1.3056e-06,0.000161008
1.3064e-06,-10,16,13.6,13.6,,1.3064e-06,0.000160852
1.3072e-06,-10,15,14.4,13.6,,1.3072e-06,0.000160696
1.3080e-06,-10,15,14.4,13.6,,1.3080e-06,0.000160696
1.3088e-06,10,16,13.6,13.6,,1.3088e-06,0.000160696
1.3096e-06,10,15,14.4,12.8,,1.3096e-06,0.000160852
1.3104e-06,10,16,13.6,13.6,,1.3104e-06,0.000161008
1.3112e-06,10,16,14.4,13.6,,1.3112e-06,0.000161164
1.3120e-06,10,16,14.4,14.4,,1.3120e-06,0.000161164
1.3128e-06,10,16,13.6,13.6,,1.3128e-06,0.000161321
1.3136e-06,10,16,14.4,12.8,,1.3136e-06,0.000161477
1.3144e-06,10,16,14.4,12.8,,1.3144e-06,0.000161633
1.3152e-06,10,16,14.4,13.6,,1.3152e-06,0.000161633
1.3160e-06,30,17,13.6,13.6,,1.3160e-06,0.000161946
1.3168e-06,10,16,12.8,12.8,,1.3168e-06,0.000162102
1.3176e-06,10,16,12.8,13.6,,1.3176e-06,0.000162258
1.3184e-06,30,16,14.4,14.4,,1.3184e-06,0.000162571
1.3192e-06,10,16,13.6,13.6,,1.3192e-06,0.000162727
1.3200e-06,10,15,12.8,12.8,,1.3200e-06,0.000162727
1.3208e-06,10,16,14.4,13.6,,1.3208e-06,0.000162883
1.3216e-06,30,17,13.6,13.6,,1.3216e-06,0.000163196
1.3224e-06,30,16,13.6,12.8,,1.3224e-06,0.000163508
1.3232e-06,-30,15,13.6,14.4,,1.3232e-06,0.000163196
1.3240e-06,10,16,12.8,13.6,,1.3240e-06,0.000163352
1.3248e-06,10,16,14.4,13.6,,1.3248e-06,0.000163352
1.3256e-06,10,16,13.6,13.6,,1.3256e-06,0.000163508
1.3264e-06,10,16,14.4,14.4,,1.3264e-06,0.000163664
1.3272e-06,10,15,13.6,14.4,,1.3272e-06,0.000163821
1.3280e-06,10,16,13.6,13.6,,1.3280e-06,0.000163821
1.3288e-06,-10,15,13.6,12.8,,1.3288e-06,0.000163821
1.3296e-06,10,15,13.6,15.2,,1.3296e-06,0.000163821
1.3304e-06,10,16,14.4,13.6,,1.3304e-06,0.000163977
1.3312e-06,10,16,14.4,12.8,,1.3312e-06,0.000164133
1.3320e-06,10,16,13.6,13.6,,1.3320e-06,0.000164133
1.3328e-06,-10,16,14.4,12.8,,1.3328e-06,0.000164133
1.3336e-06,10,15,13.6,13.6,,1.3336e-06,0.000164133
1.3344e-06,10,16,13.6,14.4,,1.3344e-06,0.000164289
1.3352e-06,10,16,13.6,14.4,,1.3352e-06,0.000164446
1.3360e-06,10,16,14.4,13.6,,1.3360e-06,0.000164602
1.3368e-06,-10,16,14.4,14.4,,1.3368e-06,0.000164446
1.3376e-06,-10,16,13.6,13.6,,1.3376e-06,0.000164289
1.3384e-06,10,16,13.6,14.4,,1.3384e-06,0.000164446
1.3392e-06,10,16,13.6,13.6,,1.3392e-06,0.000164446
1.3400e-06,30,16,14.4,14.4,,1.3400e-06,0.000164914
1.3408e-06,10,15,13.6,13.6,,1.3408e-06,0.000164914
1.3416e-06,10,15,13.6,13.6,,1.3416e-06,0.000165071
1.3424e-06,10,16,13.6,14.4,,1.3424e-06,0.000165227
1.3432e-06,10,16,13.6,14.4,,1.3432e-06,0.000165227
1.3440e-06,-10,15,14.4,13.6,,1.3440e-06,0.000165227
1.3448e-06,10,15,14.4,13.6,,1.3448e-06,0.000165227
1.3456e-06,30,15,15.2,13.6,,1.3456e-06,0.000165696
1.3464e-06,10,15,13.6,13.6,,1.3464e-06,0.000165852
1.3472e-06,10,16,14.4,13.6,,1.3472e-06,0.000165852
1.3480e-06,10,15,14.4,13.6,,1.3480e-06,0.000166008
1.3488e-06,10,17,13.6,13.6,,1.3488e-06,0.000166164
1.3496e-06,10,16,14.4,13.6,,1.3496e-06,0.000166164
1.3504e-06,10,16,14.4,13.6,,1.3504e-06,0.000166321
1.3512e-06,10,16,15.2,13.6,,1.3512e-06,0.000166477
1.3520e-06,10,16,14.4,13.6,,1.3520e-06,0.000166633
1.3528e-06,10,15,14.4,13.6,,1.3528e-06,0.000166633
1.3536e-06,-10,16,14.4,13.6,,1.3536e-06,0.000166633
1.3544e-06,-10,16,14.4,13.6,,1.3544e-06,0.000166477
1.3552e-06,10,16,13.6,14.4,,1.3552e-06,0.000166633
1.3560e-06,10,17,13.6,13.6,,1.3560e-06,0.000166633
1.3568e-06,30,15,14.4,13.6,,1.3568e-06,0.000167102
1.3576e-06,30,16,14.4,13.6,,1.3576e-06,0.000167414
1.3584e-06,10,16,14.4,13.6,,1.3584e-06,0.000167414
1.3592e-06,10,17,14.4,13.6,,1.3592e-06,0.000167571
1.3600e-06,10,15,14.4,14.4,,1.3600e-06,0.000167727
1.3608e-06,10,16,15.2,14.4,,1.3608e-06,0.000167883
1.3616e-06,-10,16,13.6,13.6,,1.3616e-06,0.000167727
1.3624e-06,10,16,14.4,14.4,,1.3624e-06,0.000167883
1.3632e-06,10,17,14.4,14.4,,1.3632e-06,0.000168039
1.3640e-06,30,17,15.2,14.4,,1.3640e-06,0.000168352
1.3648e-06,10,16,13.6,13.6,,1.3648e-06,0.000168508
1.3656e-06,10,16,14.4,14.4,,1.3656e-06,0.000168508
1.3664e-06,10,16,14.4,13.6,,1.3664e-06,0.000168664
1.3672e-06,10,15,14.4,14.4,,1.3672e-06,0.000168821
1.3680e-06,10,16,14.4,13.6,,1.3680e-06,0.000168821
1.3688e-06,10,16,13.6,13.6,,1.3688e-06,0.000168977
1.3696e-06,30,15,15.2,14.4,,1.3696e-06,0.000169446
1.3704e-06,10,16,14.4,14.4,,1.3704e-06,0.000169446
1.3712e-06,-10,16,14.4,13.6,,1.3712e-06,0.000169446
1.3720e-06,10,16,13.6,14.4,,1.3720e-06,0.000169446
1.3728e-06,10,16,14.4,13.6,,1.3728e-06,0.000169602
1.3736e-06,10,16,14.4,15.2,,1.3736e-06,0.000169758
1.3744e-06,10,15,14.4,14.4,,1.3744e-06,0.000169758
1.3752e-06,10,16,15.2,14.4,,1.3752e-06,0.000169914
1.3760e-06,10,15,14.4,14.4,,1.3760e-06,0.000170071
1.3768e-06,-10,16,14.4,14.4,,1.3768e-06,0.000169914
1.3776e-06,10,16,14.4,14.4,,1.3776e-06,0.000170071
1.3784e-06,30,16,14.4,14.4,,1.3784e-06,0.000170383
1.3792e-06,30,16,13.6,15.2,,1.3792e-06,0.000170696
1.3800e-06,-30,15,14.4,13.6,,1.3800e-06,0.000170383
1.3808e-06,-10,16,13.6,14.4,,1.3808e-06,0.000170227
1.3816e-06,10,16,13.6,14.4,,1.3816e-06,0.000170383
1.3824e-06,-10,16,14.4,14.4,,1.3824e-06,0.000170227
1.3832e-06,-10,16,14.4,14.4,,1.3832e-06,0.000170227
1.3840e-06,10,16,14.4,14.4,,1.3840e-06,0.000170227
1.3848e-06,10,16,15.2,13.6,,1.3848e-06,0.000170383
1.3856e-06,10,15,14.4,13.6,,1.3856e-06,0.000170539
1.3864e-06,10,15,15.2,13.6,,1.3864e-06,0.000170696
1.3872e-06,-10,15,14.4,13.6,,1.3872e-06,0.000170539
1.3880e-06,10,16,15.2,13.6,,1.3880e-06,0.000170696
1.3888e-06,-30,15,13.6,15.2,,1.3888e-06,0.000170383
1.3896e-06,10,15,14.4,14.4,,1.3896e-06,0.000170383
1.3904e-06,-10,17,13.6,13.6,,1.3904e-06,0.000170383
1.3912e-06,30,16,14.4,14.4,,1.3912e-06,0.000170696
1.3920e-06,10,15,14.4,14.4,,1.3920e-06,0.000170852
1.3928e-06,10,16,14.4,13.6,,1.3928e-06,0.000170852
1.3936e-06,10,16,14.4,15.2,,1.3936e-06,0.000171008
1.3944e-06,10,16,14.4,14.4,,1.3944e-06,0.000171164
1.3952e-06,10,16,16,15.2,,1.3952e-06,0.000171321
1.3960e-06,-10,15,14.4,15.2,,1.3960e-06,0.000171164
1.3968e-06,10,15,14.4,14.4,,1.3968e-06,0.000171321
1.3976e-06,10,16,15.2,14.4,,1.3976e-06,0.000171321
1.3984e-06,10,16,14.4,14.4,,1.3984e-06,0.000171477
1.3992e-06,30,15,14.4,14.4,,1.3992e-06,0.000171789
1.4000e-06,10,15,14.4,13.6,,1.4000e-06,0.000171946
1.4008e-06,10,16,14.4,14.4,,1.4008e-06,0.000172102
1.4016e-06,10,16,14.4,15.2,,1.4016e-06,0.000172258
1.4024e-06,-10,16,14.4,14.4,,1.4024e-06,0.000172102
1.4032e-06,-10,16,14.4,14.4,,1.4032e-06,0.000171946
1.4040e-06,30,15,15.2,14.4,,1.4040e-06,0.000172258
1.4048e-06,-10,16,14.4,14.4,,1.4048e-06,0.000172258
1.4056e-06,-10,15,15.2,15.2,,1.4056e-06,0.000172102
1.4064e-06,10,16,14.4,14.4,,1.4064e-06,0.000172258
1.4072e-06,30,17,14.4,15.2,,1.4072e-06,0.000172571
1.4080e-06,10,15,15.2,15.2,,1.4080e-06,0.000172727
1.4088e-06,-10,16,14.4,14.4,,1.4088e-06,0.000172571
1.4096e-06,-10,17,14.4,16,,1.4096e-06,0.000172414
1.4104e-06,10,16,14.4,14.4,,1.4104e-06,0.000172571
1.4112e-06,30,15,14.4,14.4,,1.4112e-06,0.000172883
1.4120e-06,-10,15,14.4,15.2,,1.4120e-06,0.000172727
1.4128e-06,-10,16,15.2,14.4,,1.4128e-06,0.000172727
1.4136e-06,10,15,14.4,15.2,,1.4136e-06,0.000172727
1.4144e-06,30,15,14.4,14.4,,1.4144e-06,0.000173039
1.4152e-06,10,16,15.2,15.2,,1.4152e-06,0.000173196
1.4160e-06,10,16,15.2,15.2,,1.4160e-06,0.000173352
1.4168e-06,10,15,15.2,14.4,,1.4168e-06,0.000173508
1.4176e-06,-10,15,15.2,14.4,,1.4176e-06,0.000173352
1.4184e-06,10,16,15.2,14.4,,1.4184e-06,0.000173508
1.4192e-06,10,16,15.2,15.2,,1.4192e-06,0.000173664
1.4200e-06,-10,16,15.2,14.4,,1.4200e-06,0.000173508
1.4208e-06,10,16,14.4,14.4,,1.4208e-06,0.000173664
1.4216e-06,-10,15,14.4,15.2,,1.4216e-06,0.000173508
1.4224e-06,10,15,14.4,14.4,,1.4224e-06,0.000173664
1.4232e-06,10,17,16,16,,1.4232e-06,0.000173664
1.4240e-06,10,15,14.4,15.2,,1.4240e-06,0.000173821
1.4248e-06,10,16,14.4,15.2,,1.4248e-06,0.000173977
1.4256e-06,10,16,14.4,14.4,,1.4256e-06,0.000174133
1.4264e-06,10,15,15.2,15.2,,1.4264e-06,0.000174133
1.4272e-06,30,16,16,14.4,,1.4272e-06,0.000174602
1.4280e-06,10,16,14.4,15.2,,1.4280e-06,0.000174758
1.4288e-06,10,15,15.2,15.2,,1.4288e-06,0.000174758
1.4296e-06,-10,16,15.2,13.6,,1.4296e-06,0.000174758
1.4304e-06,10,16,16,14.4,,1.4304e-06,0.000174758
1.4312e-06,10,15,15.2,15.2,,1.4312e-06,0.000174914
1.4320e-06,-10,16,15.2,15.2,,1.4320e-06,0.000174758
1.4328e-06,10,15,14.4,14.4,,1.4328e-06,0.000174914
1.4336e-06,-10,16,15.2,14.4,,1.4336e-06,0.000174758
1.4344e-06,-10,16,15.2,15.2,,1.4344e-06,0.000174758
1.4352e-06,10,17,15.2,15.2,,1.4352e-06,0.000174758
1.4360e-06,10,16,14.4,14.4,,1.4360e-06,0.000174914
1.4368e-06,-10,16,15.2,14.4,,1.4368e-06,0.000174758
1.4376e-06,30,16,15.2,15.2,,1.4376e-06,0.000175227
1.4384e-06,10,16,15.2,14.4,,1.4384e-06,0.000175227
1.4392e-06,-10,16,14.4,15.2,,1.4392e-06,0.000175227
1.4400e-06,10,16,14.4,15.2,,1.4400e-06,0.000175227
1.4408e-06,-10,16,15.2,15.2,,1.4408e-06,0.000175227
1.4416e-06,10,15,15.2,14.4,,1.4416e-06,0.000175227
1.4424e-06,10,15,15.2,15.2,,1.4424e-06,0.000175383
1.4432e-06,10,16,14.4,15.2,,1.4432e-06,0.000175539
1.4440e-06,30,16,15.2,14.4,,1.4440e-06,0.000175852
1.4448e-06,10,18,15.2,15.2,,1.4448e-06,0.000176008
1.4456e-06,10,17,16,15.2,,1.4456e-06,0.000176164
1.4464e-06,-10,15,14.4,14.4,,1.4464e-06,0.000176008
1.4472e-06,10,16,15.2,14.4,,1.4472e-06,0.000176164
1.4480e-06,10,16,15.2,15.2,,1.4480e-06,0.000176321
1.4488e-06,-10,15,15.2,14.4,,1.4488e-06,0.000176164
1.4496e-06,10,16,15.2,14.4,,1.4496e-06,0.000176321
1.4504e-06,-10,16,15.2,15.2,,1.4504e-06,0.000176164
1.4512e-06,-10,16,15.2,15.2,,1.4512e-06,0.000176008
1.4520e-06,-10,16,14.4,15.2,,1.4520e-06,0.000175852
1.4528e-06,-10,14,15.2,14.4,,1.4528e-06,0.000175852
1.4536e-06,-10,16,16,15.2,,1.4536e-06,0.000175696
1.4544e-06,10,15,14.4,15.2,,1.4544e-06,0.000175852
1.4552e-06,-10,16,16,15.2,,1.4552e-06,0.000175696
1.4560e-06,10,15,15.2,14.4,,1.4560e-06,0.000175696
1.4568e-06,10,16,15.2,15.2,,1.4568e-06,0.000175852
1.4576e-06,30,15,14.4,15.2,,1.4576e-06,0.000176164
1.4584e-06,10,16,15.2,15.2,,1.4584e-06,0.000176321
1.4592e-06,-10,16,15.2,14.4,,1.4592e-06,0.000176164
1.4600e-06,30,15,14.4,15.2,,1.4600e-06,0.000176633
1.4608e-06,10,16,15.2,15.2,,1.4608e-06,0.000176633
1.4616e-06,-10,16,15.2,15.2,,1.4616e-06,0.000176633
1.4624e-06,-10,16,16,16,,1.4624e-06,0.000176477
1.4632e-06,10,16,16,14.4,,1.4632e-06,0.000176633
1.4640e-06,-10,15,15.2,14.4,,1.4640e-06,0.000176477
1.4648e-06,30,15,14.4,16,,1.4648e-06,0.000176789
1.4656e-06,10,17,14.4,15.2,,1.4656e-06,0.000176946
1.4664e-06,-10,15,15.2,15.2,,1.4664e-06,0.000176789
1.4672e-06,10,15,14.4,15.2,,1.4672e-06,0.000176946
1.4680e-06,10,15,15.2,15.2,,1.4680e-06,0.000177102
1.4688e-06,10,15,16,16,,1.4688e-06,0.000177102
1.4696e-06,10,17,15.2,14.4,,1.4696e-06,0.000177258
1.4704e-06,-10,16,14.4,15.2,,1.4704e-06,0.000177102
1.4712e-06,30,15,15.2,16,,1.4712e-06,0.000177571
1.4720e-06,10,15,15.2,14.4,,1.4720e-06,0.000177727
1.4728e-06,10,16,15.2,15.2,,1.4728e-06,0.000177727
1.4736e-06,10,16,15.2,15.2,,1.4736e-06,0.000177883
1.4744e-06,10,15,14.4,15.2,,1.4744e-06,0.000178039
1.4752e-06,10,16,14.4,15.2,,1.4752e-06,0.000178196
1.4760e-06,10,16,16,14.4,,1.4760e-06,0.000178196
1.4768e-06,-10,16,15.2,15.2,,1.4768e-06,0.000178196
1.4776e-06,-10,16,15.2,15.2,,1.4776e-06,0.000178039
1.4784e-06,10,17,16,15.2,,1.4784e-06,0.000178196
1.4792e-06,-10,16,15.2,15.2,,1.4792e-06,0.000178039
1.4800e-06,30,16,16,16,,1.4800e-06,0.000178352
1.4808e-06,10,15,15.2,16,,1.4808e-06,0.000178508
1.4816e-06,-10,16,15.2,15.2,,1.4816e-06,0.000178352
1.4824e-06,10,16,16,14.4,,1.4824e-06,0.000178508
1.4832e-06,-10,16,15.2,16,,1.4832e-06,0.000178352
1.4840e-06,10,16,15.2,15.2,,1.4840e-06,0.000178508
1.4848e-06,-10,16,15.2,15.2,,1.4848e-06,0.000178352
1.4856e-06,10,16,16,16.8,,1.4856e-06,0.000178508
1.4864e-06,10,17,15.2,15.2,,1.4864e-06,0.000178664
1.4872e-06,10,16,16,15.2,,1.4872e-06,0.000178821
1.4880e-06,10,16,16,14.4,,1.4880e-06,0.000178977
1.4888e-06,10,16,15.2,15.2,,1.4888e-06,0.000178977
1.4896e-06,10,16,15.2,15.2,,1.4896e-06,0.000179133
1.4904e-06,-10,16,15.2,15.2,,1.4904e-06,0.000178977
1.4912e-06,10,16,16,15.2,,1.4912e-06,0.000179133
1.4920e-06,10,15,15.2,15.2,,1.4920e-06,0.000179289
1.4928e-06,10,16,16,16,,1.4928e-06,0.000179446
1.4936e-06,10,18,15.2,16,,1.4936e-06,0.000179602
1.4944e-06,-10,15,15.2,15.2,,1.4944e-06,0.000179446
1.4952e-06,10,15,16,16,,1.4952e-06,0.000179602
1.4960e-06,10,15,16,16,,1.4960e-06,0.000179602
1.4968e-06,30,15,16,15.2,,1.4968e-06,0.000180071
1.4976e-06,-10,17,16,15.2,,1.4976e-06,0.000179914
1.4984e-06,10,16,16,16,,1.4984e-06,0.000180071
1.4992e-06,-10,15,14.4,15.2,,1.4992e-06,0.000179914
1.5000e-06,10,16,16,15.2,,1.5000e-06,0.000180071
1.5008e-06,10,16,16,16,,1.5008e-06,0.000180227
1.5016e-06,10,15,16.8,15.2,,1.5016e-06,0.000180383
1.5024e-06,-10,16,16,15.2,,1.5024e-06,0.000180227
1.5032e-06,-10,15,15.2,16,,1.5032e-06,0.000180071
1.5040e-06,10,16,16,14.4,,1.5040e-06,0.000180227
1.5048e-06,10,16,16,16,,1.5048e-06,0.000180383
1.5056e-06,10,14,16,15.2,,1.5056e-06,0.000180539
1.5064e-06,10,16,15.2,15.2,,1.5064e-06,0.000180539
1.5072e-06,-30,16,15.2,14.4,,1.5072e-06,0.000180227
1.5080e-06,-10,16,15.2,15.2,,1.5080e-06,0.000180071
1.5088e-06,-10,15,15.2,15.2,,1.5088e-06,0.000179914
1.5096e-06,10,16,15.2,14.4,,1.5096e-06,0.000180071
1.5104e-06,10,16,16.8,15.2,,1.5104e-06,0.000180227
1.5112e-06,10,17,16,16,,1.5112e-06,0.000180383
1.5120e-06,10,16,16.8,16,,1.5120e-06,0.000180539
1.5128e-06,10,17,16.8,15.2,,1.5128e-06,0.000180696
1.5136e-06,10,16,15.2,15.2,,1.5136e-06,0.000180696
1.5144e-06,10,15,16,16,,1.5144e-06,0.000180852
1.5152e-06,10,15,16,16,,1.5152e-06,0.000181008
1.5160e-06,30,16,15.2,16,,1.5160e-06,0.000181321
1.5168e-06,-10,16,16,16,,1.5168e-06,0.000181321
1.5176e-06,10,15,16,16.8,,1.5176e-06,0.000181321
1.5184e-06,-10,16,16,16,,1.5184e-06,0.000181321
1.5192e-06,50,16,15.2,15.2,,1.5192e-06,0.000181789
1.5200e-06,10,16,16.8,16,,1.5200e-06,0.000181946
1.5208e-06,10,15,15.2,15.2,,1.5208e-06,0.000182102
1.5216e-06,10,16,16.8,15.2,,1.5216e-06,0.000182258
1.5224e-06,10,17,15.2,15.2,,1.5224e-06,0.000182414
1.5232e-06,30,16,16,16,,1.5232e-06,0.000182727
1.5240e-06,10,16,16,16,,1.5240e-06,0.000182883
1.5248e-06,10,15,15.2,16.8,,1.5248e-06,0.000183039
1.5256e-06,30,15,15.2,16,,1.5256e-06,0.000183352
1.5264e-06,-10,17,16,16,,1.5264e-06,0.000183196
1.5272e-06,-10,16,16,16,,1.5272e-06,0.000183039
1.5280e-06,10,16,15.2,16,,1.5280e-06,0.000183196
1.5288e-06,10,16,16,16,,1.5288e-06,0.000183352
1.5296e-06,10,16,16,16,,1.5296e-06,0.000183508
1.5304e-06,10,16,14.4,16,,1.5304e-06,0.000183664
1.5312e-06,10,16,16,16,,1.5312e-06,0.000183664
1.5320e-06,30,16,15.2,15.2,,1.5320e-06,0.000184133
1.5328e-06,10,16,15.2,16,,1.5328e-06,0.000184289
1.5336e-06,10,16,16,16,,1.5336e-06,0.000184289
1.5344e-06,-10,15,16,16,,1.5344e-06,0.000184289
1.5352e-06,-10,16,16,16,,1.5352e-06,0.000184133
1.5360e-06,10,16,15.2,14.4,,1.5360e-06,0.000184289
